url,title_hint,date_hint,tag,data_source,wayback_ts
https://www.bleepingcomputer.com/news/security/meta-wont-remove-fake-instagram-profiles-that-are-clearly-catfishing/,Meta won't remove fake Instagram profiles that are clearly catfishing,,scam,live,
https://www.bleepingcomputer.com/news/security/us-court-docs-expose-fake-antivirus-renewal-phishing-tactics/,US court docs expose fake antivirus renewal phishing tactics,,scam,live,
https://www.bleepingcomputer.com/news/security/new-balada-injector-campaign-infects-6-700-wordpress-sites/,"New Balada Injector campaign infects 6,700 WordPress sites",,scam,live,
https://www.bleepingcomputer.com/news/security/ransomware-victims-targeted-by-fake-hack-back-offers/,Ransomware victims targeted by fake hack-back offers,,scam,live,
https://www.bleepingcomputer.com/news/security/netgear-hyundai-latest-x-accounts-hacked-to-push-crypto-drainers/,"Netgear, Hyundai latest X accounts hacked to push crypto drainers",,scam,live,
https://www.bleepingcomputer.com/news/security/x-users-fed-up-with-constant-stream-of-malicious-crypto-ads/,X users fed up with constant stream of malicious crypto ads,,scam,live,
https://www.bleepingcomputer.com/news/security/web3-security-firm-certiks-x-account-hacked-to-push-crypto-drainer/,Web3 security firm CertiK's X account hacked to push crypto drainer,,scam,live,
https://www.bleepingcomputer.com/news/security/crypto-wallet-founder-loses-125-000-to-fake-airdrop-website/,"Crypto wallet founder loses $125,000 to fake airdrop website",,scam,live,
https://www.bleepingcomputer.com/news/security/hackers-hijack-govt-and-business-accounts-on-x-for-crypto-scams/,Hackers hijack govt and business accounts on X for crypto scams,,scam,live,
https://www.bleepingcomputer.com/news/security/trigona-ransomware-attacks-use-custom-exfiltration-tool-to-steal-data/,Trigona ransomware attacks use custom exfiltration tool to steal data,,ransomware,live,
https://www.bleepingcomputer.com/news/security/kyber-ransomware-gang-toys-with-post-quantum-encryption-on-windows/,Kyber ransomware gang toys with post-quantum encryption on Windows,,ransomware,live,
https://www.bleepingcomputer.com/news/security/former-ransomware-negotiator-pleads-guilty-to-blackcat-attacks/,Former ransomware negotiator pleads guilty to BlackCat attacks,,ransomware,live,
https://www.bleepingcomputer.com/news/security/the-gentlemen-ransomware-now-uses-systembc-for-bot-powered-attacks/,The Gentlemen ransomware now uses SystemBC for bot-powered attacks,,ransomware,live,
https://www.bleepingcomputer.com/news/security/nakivo-v112-ransomware-defense-faster-replication-vsphere-9-and-proxmox-ve-90-support/,"NAKIVO v11.2: Ransomware Defense, Faster Replication, vSphere 9, and Proxmox VE 9.0 Support",,ransomware,live,
https://www.bleepingcomputer.com/news/security/payouts-king-ransomware-uses-qemu-vms-to-bypass-endpoint-security/,Payouts King ransomware uses QEMU VMs to bypass endpoint security,,ransomware,live,
https://www.bleepingcomputer.com/news/security/healthcare-it-solutions-provider-chipsoft-hit-by-ransomware-attack/,Healthcare IT solutions provider ChipSoft hit by ransomware attack,,ransomware,live,
https://www.bleepingcomputer.com/news/security/german-authorities-identify-revil-and-gangcrab-ransomware-bosses/,German authorities identify REvil and GandCrab ransomware bosses,,ransomware,live,
https://www.bleepingcomputer.com/news/security/microsoft-links-medusa-ransomware-affiliate-to-zero-day-attacks/,Microsoft links Medusa ransomware affiliate to zero-day attacks,,ransomware,live,
https://www.bleepingcomputer.com/news/security/die-linke-german-political-party-confirms-data-stolen-by-qilin-ransomware/,Die Linke German political party confirms data stolen by Qilin ransomware,,ransomware,live,
https://www.bleepingcomputer.com/news/security/evolution-of-ransomware-multi-extortion-ransomware-attacks/,Evolution of Ransomware: Multi-Extortion Ransomware Attacks,,ransomware,live,
https://www.bleepingcomputer.com/news/security/google-drive-ransomware-detection-now-on-by-default-for-paying-users/,Google Drive ransomware detection now on by default for paying users,,ransomware,live,
https://www.bleepingcomputer.com/news/security/russian-man-sentenced-for-operating-botnet-used-in-ransomware-attacks/,Manager of botnet used in ransomware attacks gets 2 years in prison,,ransomware,live,
https://www.bleepingcomputer.com/news/security/yanluowang-ransomware-access-broker-gets-81-months-in-prison/,Yanluowang ransomware access broker gets 81 months in prison,,ransomware,live,
https://www.bleepingcomputer.com/news/security/interlock-ransomware-exploited-secure-fmc-flaw-in-zero-day-attacks-since-january/,Ransomware gang exploits Cisco flaw in zero-day attacks since January,,ransomware,live,
https://www.bleepingcomputer.com/news/security/marquis-ransomware-gang-stole-data-of-672-000-people-in-2025-cyberattack/,Marquis: Ransomware gang stole data of 672K people in cyberattack,,ransomware,live,
https://www.bleepingcomputer.com/news/security/leaknet-ransomware-uses-clickfix-and-deno-runtime-for-stealthy-attacks/,"LeakNet ransomware uses ClickFix, Deno runtime in stealthy attacks",,ransomware,live,
https://www.bleepingcomputer.com/news/security/police-sinkholes-45-000-ip-addresses-in-cybercrime-crackdown/,"Police sinkholes 45,000 IP addresses in cybercrime crackdown",,ransomware,live,
https://www.bleepingcomputer.com/news/security/england-hockey-investigating-ransomware-data-breach/,England Hockey investigating ransomware data breach,,ransomware,live,
https://www.bleepingcomputer.com/news/security/ai-generated-slopoly-malware-used-in-interlock-ransomware-attack/,AI-generated Slopoly malware used in Interlock ransomware attack,,ransomware,live,
https://www.bleepingcomputer.com/news/security/us-charges-another-ransomware-negotiator-linked-to-blackcat-attacks/,US charges another ransomware negotiator linked to BlackCat attacks,,ransomware,live,
https://www.bleepingcomputer.com/news/security/termite-ransomware-breaches-linked-to-clickfix-castlerat-attacks/,Termite ransomware breaches linked to ClickFix CastleRAT attacks,,ransomware,live,
https://www.bleepingcomputer.com/news/security/mississippi-medical-center-reopens-clinics-hit-by-ransomware-attack/,Mississippi medical center reopens clinics hit by ransomware attack,,ransomware,live,
https://www.bleepingcomputer.com/news/security/how-a-brute-force-attack-unmasked-a-ransomware-infrastructure-network/,How a Brute Force Attack Unmasked a Ransomware Infrastructure Network,,ransomware,live,
https://www.bleepingcomputer.com/news/security/paint-maker-giant-akzonobel-confirms-cyberattack-on-us-site/,Paint maker giant AkzoNobel confirms cyberattack on U.S. site,,ransomware,live,
https://www.bleepingcomputer.com/news/security/university-of-hawaii-cancer-center-ransomware-attack-affects-nearly-12-million-people/,UH Cancer Center data breach affects nearly 1.2 million people,,ransomware,live,
https://www.bleepingcomputer.com/news/security/ransomware-payment-rate-drops-to-record-low-as-attacks-surge/,Ransomware payment rate drops to record low as attacks surge,,ransomware,live,
https://www.bleepingcomputer.com/news/security/marquis-sues-sonicwall-over-backup-breach-that-led-to-ransomware-attack/,Marquis sues SonicWall over backup breach that led to ransomware attack,,ransomware,live,
https://www.bleepingcomputer.com/news/security/north-korean-lazarus-group-linked-to-medusa-ransomware-attacks/,North Korean Lazarus group linked to Medusa ransomware attacks,,ransomware,live,
https://www.bleepingcomputer.com/news/security/japanese-tech-giant-advantest-hit-by-ransomware-attack/,Japanese tech giant Advantest hit by ransomware attack,,ransomware,live,
https://www.bleepingcomputer.com/news/security/cisa-beyondtrust-rce-flaw-now-exploited-in-ransomware-attacks/,CISA: BeyondTrust RCE flaw now exploited in ransomware attacks,,ransomware,live,
https://www.bleepingcomputer.com/news/security/university-of-mississippi-medical-center-closes-clinics-after-ransomware-attack/,Mississippi medical center closes all clinics after ransomware attack,,ransomware,live,
https://www.bleepingcomputer.com/news/security/poland-arrests-suspect-linked-to-phobos-ransomware-operation/,Poland arrests suspect linked to Phobos ransomware operation,,ransomware,live,
https://www.bleepingcomputer.com/news/security/washington-hotel-in-japan-discloses-ransomware-infection-incident/,Washington Hotel in Japan discloses ransomware infection incident,,ransomware,live,
https://www.bleepingcomputer.com/news/security/romanias-oil-pipeline-operator-conpet-confirms-data-stolen-in-attack/,Romania's oil pipeline operator Conpet confirms data stolen in attack,,ransomware,live,
https://www.bleepingcomputer.com/news/security/crazy-ransomware-gang-abuses-employee-monitoring-tool-in-attacks/,Crazy ransomware gang abuses employee monitoring tool in attacks,,ransomware,live,
https://www.bleepingcomputer.com/news/security/hackers-breach-smartertools-network-using-flaw-in-its-own-software/,Hackers breach SmarterTools network using flaw in its own software,,ransomware,live,
https://www.bleepingcomputer.com/news/security/payments-platform-bridgepay-confirms-ransomware-attack-behind-outage/,Payments platform BridgePay confirms ransomware attack behind outage,,ransomware,live,
https://www.bleepingcomputer.com/news/security/cisa-warns-of-smartermail-rce-flaw-used-in-ransomware-attacks/,CISA warns of SmarterMail RCE flaw used in ransomware attacks,,ransomware,live,
https://www.bleepingcomputer.com/news/security/ransomware-gang-uses-ispsystem-vms-for-stealthy-payload-delivery/,Ransomware gang uses ISPsystem VMs for stealthy payload delivery,,ransomware,live,
https://www.bleepingcomputer.com/news/security/italian-university-la-sapienza-goes-offline-after-cyberattack/,Italian university La Sapienza goes offline after cyberattack,,ransomware,live,
https://www.bleepingcomputer.com/news/security/romanian-oil-pipeline-operator-conpet-discloses-cyberattack-qilin-ransomware/,Romanian oil pipeline operator Conpet discloses cyberattack,,ransomware,live,
https://www.bleepingcomputer.com/news/security/cisa-vmware-esxi-flaw-now-exploited-in-ransomware-attacks/,CISA: VMware ESXi flaw now exploited in ransomware attacks,,ransomware,live,
https://www.bleepingcomputer.com/news/security/edr-killer-tool-uses-signed-kernel-driver-from-forensic-software/,EDR killer tool uses signed kernel driver from forensic software,,ransomware,live,
https://www.bleepingcomputer.com/news/security/marquis-blames-ransomware-breach-on-sonicwall-cloud-backup-hack/,Marquis blames ransomware breach on SonicWall cloud backup hack,,ransomware,live,
https://www.bleepingcomputer.com/news/security/initial-access-hackers-switch-to-tsundere-bot-for-ransomware-attacks/,Initial access hackers switch to Tsundere Bot for ransomware attacks,,ransomware,live,
https://www.bleepingcomputer.com/news/security/fbi-seizes-ramp-cybercrime-forum-used-by-ransomware-gangs/,FBI seizes RAMP cybercrime forum used by ransomware gangs,,ransomware,live,
https://www.bleepingcomputer.com/news/security/from-cipher-to-fear-the-psychology-behind-modern-ransomware-extortion/,From Cipher to Fear: The psychology behind modern ransomware extortion,,ransomware,live,
https://www.bleepingcomputer.com/news/security/inc-ransomware-opsec-fail-allowed-data-recovery-for-12-us-orgs/,INC ransomware opsec fail allowed data recovery for 12 US orgs,,ransomware,live,
https://www.bleepingcomputer.com/news/security/new-pdfsider-windows-malware-deployed-on-fortune-100-firms-network/,New PDFSider Windows malware deployed on Fortune 100 firm's network,,ransomware,live,
https://www.bleepingcomputer.com/news/security/ingram-micro-says-ransomware-attack-affected-42-000-people/,"Ingram Micro says ransomware attack affected 42,000 people",,ransomware,live,
https://www.bleepingcomputer.com/news/security/black-basta-boss-makes-it-onto-interpols-red-notice-list/,Black Basta boss makes it onto Interpol's 'Red Notice' list,,ransomware,live,
https://www.bleepingcomputer.com/news/security/south-korean-giant-kyowon-confirms-data-theft-in-ransomware-attack/,South Korean giant Kyowon confirms data theft in ransomware attack,,ransomware,live,
https://www.bleepingcomputer.com/news/security/university-of-hawaii-cancer-center-hit-by-ransomware-attack/,University of Hawaii Cancer Center hit by ransomware attack,,ransomware,live,
https://www.bleepingcomputer.com/news/security/sedgwick-confirms-breach-at-government-contractor-subsidiary/,Sedgwick confirms breach at government contractor subsidiary,,ransomware,live,
https://www.bleepingcomputer.com/news/security/covenant-health-says-may-data-breach-impacted-nearly-478-000-patients/,"Covenant Health says May data breach impacted nearly 478,000 patients",,ransomware,live,
https://www.bleepingcomputer.com/news/security/us-cybersecurity-experts-plead-guilty-to-blackcat-alphv-ransomware-attacks/,US cybersecurity experts plead guilty to BlackCat ransomware attacks,,ransomware,live,
https://www.bleepingcomputer.com/news/security/romanian-energy-provider-hit-by-gentlemen-ransomware-attack/,Romanian energy provider hit by Gentlemen ransomware attack,,ransomware,live,
https://www.bleepingcomputer.com/news/security/interpol-led-action-decrypts-6-ransomware-strains-arrests-hundreds/,"Interpol-led action decrypts 6 ransomware strains, arrests hundreds",,ransomware,live,
https://www.bleepingcomputer.com/news/security/romanian-water-authority-hit-by-ransomware-attack-over-weekend/,Romanian water authority hit by ransomware attack over weekend,,ransomware,live,
https://www.bleepingcomputer.com/news/security/university-of-phoenix-data-breach-impacts-nearly-35-million-individuals/,University of Phoenix data breach impacts nearly 3.5 million individuals,,ransomware,live,
https://www.bleepingcomputer.com/news/security/ukrainian-hacker-admits-affiliate-role-in-nefilim-ransomware-gang/,Ukrainian hacker admits affiliate role in Nefilim ransomware gang,,ransomware,live,
https://www.bleepingcomputer.com/news/security/ransomhouse-upgrades-encryption-with-multi-layered-data-processing/,RansomHouse upgrades encryption with multi-layered data processing,,ransomware,live,
https://www.bleepingcomputer.com/news/security/clop-ransomware-targets-gladinet-centrestack-servers-for-extortion/,Clop ransomware targets Gladinet CentreStack in data theft attacks,,ransomware,live,
https://www.bleepingcomputer.com/news/security/us-seizes-e-note-crypto-exchange-for-laundering-ransomware-payments/,US seizes E-Note crypto exchange for laundering ransomware payments,,ransomware,live,
https://www.bleepingcomputer.com/news/security/critical-react2shell-flaw-exploited-in-ransomware-attacks/,Critical React2Shell flaw exploited in ransomware attacks,,ransomware,live,
https://www.bleepingcomputer.com/news/security/the-hidden-risk-in-virtualization-why-hypervisors-are-a-ransomware-magnet/,The Hidden Risk in Virtualization: Why Hypervisors are a Ransomware Magnet,,ransomware,live,
https://www.bleepingcomputer.com/news/security/askul-confirms-theft-of-740k-customer-records-in-ransomhouse-attack/,Askul confirms theft of 740k customer records in ransomware attack,,ransomware,live,
https://www.bleepingcomputer.com/news/security/cybervolks-ransomware-debut-stumbles-on-cryptography-weakness/,CyberVolk’s ransomware debut stumbles on cryptography weakness,,ransomware,live,
https://www.bleepingcomputer.com/news/security/ransomware-iab-abuses-edr-for-stealthy-malware-execution/,Ransomware IAB abuses EDR for stealthy malware execution,,ransomware,live,
https://www.bleepingcomputer.com/news/security/ransomware-gangs-turn-to-shanya-exe-packer-to-hide-edr-killers/,Ransomware gangs turn to Shanya EXE packer to hide EDR killers,,ransomware,live,
https://www.bleepingcomputer.com/news/security/fincen-says-ransomware-gangs-extorted-over-21b-from-2022-to-2024/,FinCEN says ransomware gangs extorted over $2.1B from 2022 to 2024,,ransomware,live,
https://www.bleepingcomputer.com/news/security/barts-health-nhs-discloses-data-breach-after-oracle-zero-day-hack/,Barts Health NHS discloses data breach after Oracle zero-day hack,,ransomware,live,
https://www.bleepingcomputer.com/news/security/pharma-firm-inotiv-discloses-data-breach-after-ransomware-attack/,Pharma firm Inotiv discloses data breach after ransomware attack,,ransomware,live,
https://www.bleepingcomputer.com/news/security/marquis-data-breach-impacts-over-74-us-banks-credit-unions/,"Marquis data breach impacts over 74 US banks, credit unions",,ransomware,live,
https://www.bleepingcomputer.com/news/security/deep-dive-into-dragonforce-ransomware-and-its-scattered-spider-connection/,Deep dive into DragonForce ransomware and its Scattered Spider connection,,ransomware,live,
https://www.bleepingcomputer.com/news/security/japanese-beer-giant-asahi-says-data-breach-hit-15-million-people/,Japanese beer giant Asahi says data breach hit 1.5 million people,,ransomware,live,
https://www.bleepingcomputer.com/news/security/malicious-llms-empower-inexperienced-hackers-with-advanced-tools/,Malicious LLMs empower inexperienced hackers with advanced tools,,ransomware,live,
https://www.bleepingcomputer.com/news/security/onsolve-codered-cyberattack-disrupts-emergency-alert-systems-nationwide/,OnSolve CodeRED cyberattack disrupts emergency alert systems nationwide,,ransomware,live,
https://www.bleepingcomputer.com/news/security/dartmouth-college-confirms-data-breach-after-clop-extortion-attack/,Dartmouth College confirms data breach after Clop extortion attack,,ransomware,live,
https://www.bleepingcomputer.com/news/security/cox-enterprises-discloses-oracle-e-business-suite-data-breach/,Cox Enterprises discloses Oracle E-Business Suite data breach,,ransomware,live,
https://www.bleepingcomputer.com/news/security/piecing-together-the-puzzle-a-qilin-ransomware-investigation/,Piecing Together the Puzzle: A Qilin Ransomware Investigation,,ransomware,live,
https://www.bleepingcomputer.com/news/security/us-sanctions-russian-bulletproof-hosting-provider-media-land-over-ransomware-ties/,Russian bulletproof hosting provider sanctioned over ransomware ties,,ransomware,live,
https://www.bleepingcomputer.com/news/security/meet-shinysp1d3r-new-ransomware-as-a-service-created-by-shinyhunters/,Meet ShinySp1d3r: New Ransomware-as-a-Service created by ShinyHunters,,ransomware,live,
https://www.bleepingcomputer.com/news/security/pennsylvania-ag-confirms-data-breach-after-inc-ransom-attack/,Pennsylvania AG confirms data breach after INC Ransom attack,,ransomware,live,
https://www.bleepingcomputer.com/news/security/kraken-ransomware-benchmarks-systems-for-optimal-encryption-choice/,Kraken ransomware benchmarks systems for optimal encryption choice,,ransomware,live,
https://www.bleepingcomputer.com/news/security/cisa-warns-of-akira-ransomware-linux-encryptor-targeting-nutanix-vms/,CISA warns of Akira ransomware Linux encryptor targeting Nutanix VMs,,ransomware,live,
https://www.bleepingcomputer.com/news/security/synnovis-notifies-of-data-breach-after-2024-ransomware-attack/,Synnovis notifies of data breach after 2024 ransomware attack,,ransomware,live,
https://www.bleepingcomputer.com/news/security/how-a-cpu-spike-led-to-uncovering-a-ransomhub-ransomware-attack/,How a CPU spike led to uncovering a RansomHub ransomware attack,,ransomware,live,
https://www.bleepingcomputer.com/news/security/yanluowang-initial-access-broker-pleaded-guilty-to-ransomware-attacks/,Yanluowang initial access broker pleaded guilty to ransomware attacks,,ransomware,live,
https://www.bleepingcomputer.com/news/security/ai-slop-ransomware-test-sneaks-on-to-vs-code-marketplace/,AI-Slop ransomware test sneaks on to VS Code marketplace,,ransomware,live,
https://www.bleepingcomputer.com/news/security/how-a-ransomware-gang-encrypted-nevada-governments-systems/,How a ransomware gang encrypted Nevada government's systems,,ransomware,live,
https://www.bleepingcomputer.com/news/security/gootloader-malware-is-back-with-new-tricks-after-7-month-break/,Gootloader malware is back with new tricks after 7-month break,,ransomware,live,
https://www.bleepingcomputer.com/news/security/apache-openoffice-disputes-data-breach-claims-by-ransomware-gang/,Apache OpenOffice disputes data breach claims by ransomware gang,,ransomware,live,
https://www.bleepingcomputer.com/news/security/us-cybersecurity-experts-indicted-for-blackcat-ransomware-attacks/,US cybersecurity experts indicted for BlackCat ransomware attacks,,ransomware,live,
https://www.bleepingcomputer.com/news/security/cisa-linux-privilege-escalation-flaw-now-exploited-in-ransomware-attacks/,CISA: High-severity Linux flaw now exploited by ransomware gangs,,ransomware,live,
https://www.bleepingcomputer.com/news/security/ukrainian-extradited-from-ireland-on-conti-ransomware-charges/,Ukrainian extradited from Ireland on Conti ransomware charges,,ransomware,live,
https://www.bleepingcomputer.com/news/security/bpo-giant-conduent-confirms-data-breach-impacts-105-million-people/,BPO giant Conduent confirms data breach impacts 10.5 million people,,ransomware,live,
https://www.bleepingcomputer.com/news/security/new-blackfile-extortion-gang-targets-retail-and-hospitality-orgs/,New BlackFile extortion group linked to surge of vishing attacks,,phishing,live,
https://www.bleepingcomputer.com/news/security/apple-account-change-alerts-abused-to-send-phishing-emails/,Apple account change alerts abused to send phishing emails,,phishing,live,
https://www.bleepingcomputer.com/news/security/webinar-from-phishing-to-fallout-why-msps-must-rethink-both-security-and-recovery/,Webinar: From phishing to fallout — Why MSPs must rethink both security and recovery,,phishing,live,
https://www.bleepingcomputer.com/news/security/new-athr-vishing-platform-uses-ai-voice-agents-for-automated-attacks/,New ATHR vishing platform uses AI voice agents for automated attacks,,phishing,live,
https://www.bleepingcomputer.com/news/microsoft/microsoft-adds-windows-protections-for-malicious-remote-desktop-files/,Microsoft adds Windows protections for malicious Remote Desktop files,,phishing,live,
https://www.bleepingcomputer.com/news/security/fbi-takedown-of-w3ll-phishing-service-leads-to-developer-arrest/,FBI takedown of W3LL phishing service leads to developer arrest,,phishing,live,
https://www.bleepingcomputer.com/news/security/new-venom-phishing-attacks-steal-senior-executives-microsoft-logins/,New VENOM phishing attacks steal senior executives' Microsoft logins,,phishing,live,
https://www.bleepingcomputer.com/news/security/when-attackers-already-have-the-keys-mfa-is-just-another-door-to-open/,"When attackers already have the keys, MFA is just another door to open",,phishing,live,
https://www.bleepingcomputer.com/news/security/device-code-phishing-attacks-surge-37x-as-new-kits-spread-online/,Device code phishing attacks surge 37x as new kits spread online,,phishing,live,
https://www.bleepingcomputer.com/news/security/new-eviltokens-service-fuels-microsoft-device-code-phishing-attacks/,New EvilTokens service fuels Microsoft device code phishing attacks,,phishing,live,
https://www.bleepingcomputer.com/news/security/fake-vs-code-alerts-on-github-spread-malware-to-developers/,Fake VS Code alerts on GitHub spread malware to developers,,phishing,live,
https://www.bleepingcomputer.com/news/security/dutch-police-discloses-security-breach-after-phishing-attack/,Dutch Police discloses security breach after phishing attack,,phishing,live,
https://www.bleepingcomputer.com/news/security/tiktok-for-business-accounts-targeted-in-new-phishing-campaign/,TikTok for Business accounts targeted in new phishing campaign,,phishing,live,
https://www.bleepingcomputer.com/news/security/bubble-ai-app-builder-abused-to-steal-microsoft-account-credentials/,Bubble AI app builder abused to steal Microsoft account credentials,,phishing,live,
https://www.bleepingcomputer.com/news/security/tycoon2fa-phishing-platform-returns-after-recent-police-disruption/,Tycoon2FA phishing platform returns after recent police disruption,,phishing,live,
https://www.bleepingcomputer.com/news/security/microsoft-azure-monitor-alerts-abused-in-callback-phishing-campaigns/,Microsoft Azure Monitor alerts abused for callback phishing attacks,,phishing,live,
https://www.bleepingcomputer.com/news/security/fbi-links-signal-phishing-attacks-to-russian-intelligence-services/,FBI links Signal phishing attacks to Russian intelligence services,,phishing,live,
https://www.bleepingcomputer.com/news/security/fake-enterprise-vpn-downloads-used-to-steal-company-credentials/,Fake enterprise VPN sites used to steal company credentials,,phishing,live,
https://www.bleepingcomputer.com/news/security/dutch-govt-warns-of-signal-whatsapp-account-hijacking-attacks/,"Dutch govt warns of Signal, WhatsApp account hijacking attacks",,phishing,live,
https://www.bleepingcomputer.com/news/security/fbi-warns-of-phishing-attacks-impersonating-us-city-county-officials/,"FBI warns of phishing attacks impersonating US city, county officials",,phishing,live,
https://www.bleepingcomputer.com/news/security/hackers-abuse-arpa-dns-and-ipv6-to-evade-phishing-defenses/,Hackers abuse .arpa DNS and ipv6 to evade phishing defenses,,phishing,live,
https://www.bleepingcomputer.com/news/security/microsoft-hackers-abusing-ai-at-every-stage-of-cyberattacks/,Microsoft: Hackers abusing AI at every stage of cyberattacks,,phishing,live,
https://www.bleepingcomputer.com/news/security/fake-lastpass-support-email-threads-try-to-steal-vault-passwords/,Fake LastPass support email threads try to steal vault passwords,,phishing,live,
https://www.bleepingcomputer.com/news/security/europol-coordinated-action-disrupts-tycoon2fa-phishing-platform/,Europol-coordinated action disrupts Tycoon2FA phishing platform,,phishing,live,
https://www.bleepingcomputer.com/news/security/microsoft-hackers-abuse-oauth-error-flows-to-spread-malware/,Microsoft: Hackers abuse OAuth error flows to spread malware,,phishing,live,
https://www.bleepingcomputer.com/news/security/fake-google-security-site-uses-pwa-app-to-steal-credentials-mfa-codes/,"Fake Google Security site uses PWA app to steal credentials, MFA codes",,phishing,live,
https://www.bleepingcomputer.com/news/security/phishing-campaign-targets-freight-and-logistics-orgs-in-the-us-europe/,"Phishing campaign targets freight and logistics orgs in the US, Europe",,phishing,live,
https://www.bleepingcomputer.com/news/security/ad-tech-firm-optimizely-confirms-data-breach-after-vishing-attack/,Ad tech firm Optimizely confirms data breach after vishing attack,,phishing,live,
https://www.bleepingcomputer.com/news/security/nigerian-man-gets-eight-years-in-prison-for-hacking-tax-firms/,Nigerian man gets eight years in prison for hacking tax firms,,phishing,live,
https://www.bleepingcomputer.com/news/security/hackers-target-microsoft-entra-accounts-in-device-code-vishing-attacks/,Hackers target Microsoft Entra accounts in device code vishing attacks,,phishing,live,
https://www.bleepingcomputer.com/news/microsoft/microsoft-anti-phishing-rules-mistakenly-blocked-emails-teams-messages/,"Microsoft: Anti-phishing rules mistakenly blocked emails, Teams messages",,phishing,live,
https://www.bleepingcomputer.com/news/security/snail-mail-letters-target-trezor-and-ledger-users-in-crypto-theft-attacks/,Snail mail letters target Trezor and Ledger users in crypto-theft attacks,,phishing,live,
https://www.bleepingcomputer.com/news/security/microsoft-store-outlook-add-in-hijacked-to-steal-4-000-microsoft-accounts/,"Microsoft Store Outlook add-in hijacked to steal 4,000 Microsoft accounts",,phishing,live,
https://www.bleepingcomputer.com/news/microsoft/microsoft-exchange-online-flags-legitimate-emails-as-phishing/,Microsoft: Exchange Online flags legitimate emails as phishing,,phishing,live,
https://www.bleepingcomputer.com/news/security/germany-warns-of-signal-account-hijacking-targeting-senior-figures/,Germany warns of Signal account hijacking targeting senior figures,,phishing,live,
https://www.bleepingcomputer.com/news/security/man-pleads-guilty-to-hacking-nearly-600-womens-snapchat-accounts/,Man pleads guilty to hacking nearly 600 women’s Snapchat accounts,,phishing,live,
https://www.bleepingcomputer.com/news/security/match-group-breach-exposes-data-from-hinge-tinder-okcupid-and-match/,"Match Group breach exposes data from Hinge, Tinder, OkCupid, and Match",,phishing,live,
https://www.bleepingcomputer.com/news/security/new-malware-service-guarantees-phishing-extensions-on-chrome-web-store/,New malware service guarantees phishing extensions on Chrome web store,,phishing,live,
https://www.bleepingcomputer.com/news/security/1password-adds-pop-up-warnings-for-suspected-phishing-sites/,1Password adds pop-up warnings for suspected phishing sites,,phishing,live,
https://www.bleepingcomputer.com/news/security/konni-hackers-target-blockchain-engineers-with-ai-built-malware/,Konni hackers target blockchain engineers with AI-built malware,,phishing,live,
https://www.bleepingcomputer.com/news/security/okta-sso-accounts-targeted-in-vishing-based-data-theft-attacks/,Okta SSO accounts targeted in vishing-based data theft attacks,,phishing,live,
https://www.bleepingcomputer.com/news/security/fake-lastpass-emails-pose-as-password-vault-backup-alerts/,Fake Lastpass emails pose as password vault backup alerts,,phishing,live,
https://www.bleepingcomputer.com/news/security/you-got-phished-of-course-youre-human/,You Got Phished? Of Course! You're Human...,,phishing,live,
https://www.bleepingcomputer.com/news/security/consentfix-debrief-insights-from-the-new-oauth-phishing-attack/,ConsentFix debrief: Insights from the new OAuth phishing attack,,phishing,live,
https://www.bleepingcomputer.com/news/security/betterment-confirms-data-breach-after-wave-of-crypto-scam-emails/,Betterment confirms data breach after wave of crypto scam emails,,phishing,live,
https://www.bleepingcomputer.com/news/security/facebook-login-thieves-now-using-browser-in-browser-trick/,Facebook login thieves now using browser-in-browser trick,,phishing,live,
https://www.bleepingcomputer.com/news/security/illinois-man-charged-with-hacking-snapchat-accounts-to-steal-nude-photos/,Illinois man charged with hacking Snapchat accounts to steal nude photos,,phishing,live,
https://www.bleepingcomputer.com/news/security/fbi-warns-about-kimsuky-hackers-using-qr-codes-to-phish-us-orgs/,FBI warns about Kimsuky hackers using QR codes to phish U.S. orgs,,phishing,live,
https://www.bleepingcomputer.com/news/security/clickfix-attack-uses-fake-windows-bsod-screens-to-push-malware/,ClickFix attack uses fake Windows BSOD screens to push malware,,phishing,live,
https://www.bleepingcomputer.com/news/security/fbi-seizes-domain-storing-bank-credentials-stolen-from-us-victims/,FBI seizes domain storing bank credentials stolen from U.S. victims,,phishing,live,
https://www.bleepingcomputer.com/news/security/nigeria-arrests-dev-of-microsoft-365-raccoon0365-phishing-platform/,Nigeria arrests dev of Microsoft 365 'Raccoon0365' phishing platform,,phishing,live,
https://www.bleepingcomputer.com/news/security/microsoft-365-accounts-targeted-in-wave-of-oauth-phishing-attacks/,Microsoft 365 accounts targeted in wave of OAuth phishing attacks,,phishing,live,
https://www.bleepingcomputer.com/news/security/your-mfa-is-costing-you-millions-it-doesnt-have-to/,Your MFA Is Costing You Millions. It Doesn't Have To.,,phishing,live,
https://www.bleepingcomputer.com/news/security/2025s-top-phishing-trends-and-what-they-mean-for-your-security-strategy/,2025’s Top Phishing Trends and What They Mean for Your Security Strategy,,phishing,live,
https://www.bleepingcomputer.com/news/security/new-consentfix-attack-hijacks-microsoft-accounts-via-azure-cli/,New ConsentFix attack hijacks Microsoft accounts via Azure CLI,,phishing,live,
https://www.bleepingcomputer.com/news/security/new-spiderman-phishing-service-targets-dozens-of-european-banks/,New Spiderman phishing service targets dozens of European banks,,phishing,live,
